id,name,text_snippet,supertype,subtype,logic_category,battle_styles,immediate_parent,evolution_root,effect_triggers,hp,retreat_cost
sv7-155,Archaludon,"[Ability: Metal Bridge] All of your Pokemon that have Metal Energy attached have no Retreat Cost. | [Attack: Iron Blaster] During your next turn, this Pokemon can't attack.",Pokemon,Stage 1,complex,None,Duraludon,Duraludon,"switch, lock",180,2
sv8pt5-70,Archaludon,"[Ability: Metal Bridge] All of your Pokemon that have Metal Energy attached have no Retreat Cost. | [Attack: Iron Blaster] During your next turn, this Pokemon can't attack.",Pokemon,Stage 1,complex,None,Duraludon,Duraludon,"switch, lock",180,2
sv8-130,Archaludon ex,"[Ability: Assemble Alloy] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may attach up to 2 Basic Metal Energy cards from your discard pile to your Metal Pokemon in any way you like. | [Attack: Metal Defender] During your opponent's next turn, this Pokemon has no Weakness.",Pokemon,"Stage 1, ex",complex,ex,Duraludon,Duraludon,"discard, attach, evolve",300,2
sv8-224,Archaludon ex,"[Ability: Assemble Alloy] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may attach up to 2 Basic Metal Energy cards from your discard pile to your Metal Pokemon in any way you like. | [Attack: Metal Defender] During your opponent's next turn, this Pokemon has no Weakness.",Pokemon,"Stage 1, ex",complex,ex,Duraludon,Duraludon,"discard, attach, evolve",300,2
sv8-241,Archaludon ex,"[Ability: Assemble Alloy] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may attach up to 2 Basic Metal Energy cards from your discard pile to your Metal Pokemon in any way you like. | [Attack: Metal Defender] During your opponent's next turn, this Pokemon has no Weakness.",Pokemon,"Stage 1, ex",complex,ex,Duraludon,Duraludon,"discard, attach, evolve",300,2
rsv10pt5-51,Archeops,"[Ability: Ancient Wing] Once during your turn, if this Pokemon is in the Active Spot, you may devolve 1 of your opponent's evolved Pokemon by putting the highest Stage Evolution card on it into your opponent's hand.",Pokemon,Stage 2,complex,None,Archen,Antiuqe Plume Fossil,"draw, evolve",140,1
rsv10pt5-132,Archeops,"[Ability: Ancient Wing] Once during your turn, if this Pokemon is in the Active Spot, you may devolve 1 of your opponent's evolved Pokemon by putting the highest Stage Evolution card on it into your opponent's hand.",Pokemon,Stage 2,complex,None,Archen,Antiuqe Plume Fossil,"draw, evolve",140,1
sv6-5,Ariados,[Ability: Big Net] Your opponent's Active Evolution Pokemon's Retreat Cost is Colorless more. | [Attack: String Bind] This attack does 30 more damage for each Colorless in your opponent's Active Pokemon's Retreat Cost.,Pokemon,Stage 1,complex,None,Spinarak,Spinarak,"damage, switch, evolve, boost",90,1
sv1-41,Armarouge,"[Ability: Fire Off] As often as you like during your turn, you may move a Fire Energy from 1 of your Benched Pokemon to your Active Pokemon. | [Attack: Flame Cannon] Your opponent's Active Pokemon is now Burned.",Pokemon,Stage 1,complex,None,Charcadet,Charcadet,status,130,2
sv1-203,Armarouge,"[Ability: Fire Off] As often as you like during your turn, you may move a Fire Energy from 1 of your Benched Pokemon to your Active Pokemon. | [Attack: Flame Cannon] Your opponent's Active Pokemon is now Burned.",Pokemon,Stage 1,complex,None,Charcadet,Charcadet,status,130,2
sv3-44,Armarouge,"[Ability: Scorching Armor] If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), the Attacking Pokemon is now Burned.",Pokemon,Stage 1,complex,None,Charcadet,Charcadet,"damage, knockout, status",120,1
sv4pt5-15,Armarouge,"[Ability: Fire Off] As often as you like during your turn, you may move a Fire Energy from 1 of your Benched Pokemon to your Active Pokemon. | [Attack: Flame Cannon] Your opponent's Active Pokemon is now Burned.",Pokemon,Stage 1,complex,None,Charcadet,Charcadet,status,130,2
sv4pt5-115,Armarouge,"[Ability: Fire Off] As often as you like during your turn, you may move a Fire Energy from 1 of your Benched Pokemon to your Active Pokemon. | [Attack: Flame Cannon] Your opponent's Active Pokemon is now Burned.",Pokemon,Stage 1,complex,None,Charcadet,Charcadet,status,130,2
svp-125,Armarouge ex,"[Ability: Crimson Armor] If this Pokemon has full HP, it takes 80 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). | [Attack: Scorching Bazooka] This attack does 40 more damage for each Fire Energy attached to this Pokemon.",Pokemon,"Stage 1, ex",complex,ex,Charcadet,Charcadet,"damage, boost, reduce",260,2
sv4-27,Armarouge ex,"[Ability: Crimson Armor] If this Pokemon has full HP, it takes 80 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). | [Attack: Scorching Bazooka] This attack does 40 more damage for each Fire Energy attached to this Pokemon.",Pokemon,"Stage 1, ex",complex,ex,Charcadet,Charcadet,"damage, boost, reduce",260,2
sv4-218,Armarouge ex,"[Ability: Crimson Armor] If this Pokemon has full HP, it takes 80 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). | [Attack: Scorching Bazooka] This attack does 40 more damage for each Fire Energy attached to this Pokemon.",Pokemon,"Stage 1, ex",complex,ex,Charcadet,Charcadet,"damage, boost, reduce",260,2
sv3pt5-144,Articuno,"[Ability: Ice Float] If this Pokemon has any Water Energy attached, it has no Retreat Cost. | [Attack: Blizzard] This attack also does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)",Pokemon,Basic,complex,None,None,Articuno,"damage, switch",120,2
sv10-159,Arven's Greedent,"[Ability: Greedy Order] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may put up to 2 Arven's Sandwich cards from your discard pile into your hand.",Pokemon,Stage 1,complex,None,Arven's Skwovet,Arven's Skwovet,"draw, discard, evolve",120,2
sv10-205,Arven's Greedent,"[Ability: Greedy Order] When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may put up to 2 Arven's Sandwich cards from your discard pile into your hand.",Pokemon,Stage 1,complex,None,Arven's Skwovet,Arven's Skwovet,"draw, discard, evolve",120,2
sv8-74,Azumarill,"[Ability: Glistening Bubbles] If you have any Tera Pokemon in play, this Pokemon can use the Double-Edge attack for Psychic. | [Attack: Double-Edge] This Pokemon also does 50 damage to itself.",Pokemon,Stage 1,complex,None,Marill,Marill,"damage, prevent, lock, copy, reduce",120,2
svp-19,Baxcalibur,"[Ability: Super Cold] As often as you like during your turn, you may attach a Basic Water Energy card from your hand to 1 of your Pokemon.",Pokemon,Stage 2,complex,None,Arctibax,Frigibax,attach,160,2
sv2-60,Baxcalibur,"[Ability: Super Cold] As often as you like during your turn, you may attach a Basic Water Energy card from your hand to 1 of your Pokemon.",Pokemon,Stage 2,complex,None,Arctibax,Frigibax,attach,160,2
sv2-210,Baxcalibur,"[Ability: Super Cold] As often as you like during your turn, you may attach a Basic Water Energy card from your hand to 1 of your Pokemon.",Pokemon,Stage 2,complex,None,Arctibax,Frigibax,attach,160,2
sv4pt5-130,Baxcalibur,"[Ability: Super Cold] As often as you like during your turn, you may attach a Basic Water Energy card from your hand to 1 of your Pokemon.",Pokemon,Stage 2,complex,None,Arctibax,Frigibax,attach,160,2
sv3-78,Bellibolt,[Ability: Insulator] Prevent all damage done to this Pokemon by attacks from your opponent's Lightning Pokemon. | [Attack: Thunderous Edge] This attack's damage isn't affected by any effects on your opponent's Active Pokemon.,Pokemon,Stage 1,complex,None,Tadbulb,Tadbulb,"damage, prevent",140,3
sv3-201,Bellibolt,[Ability: Insulator] Prevent all damage done to this Pokemon by attacks from your opponent's Lightning Pokemon. | [Attack: Thunderous Edge] This attack's damage isn't affected by any effects on your opponent's Active Pokemon.,Pokemon,Stage 1,complex,None,Tadbulb,Tadbulb,"damage, prevent",140,3
sv3pt5-9,Blastoise ex,[Ability: Solid Shell] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | [Attack: Twin Cannons] Discard up to 2 Basic Water Energy cards from your hand. This attack does 140 damage for each card you discarded in this way.,Pokemon,"Stage 2, ex",complex,ex,Wartortle,Squirtle,"damage, discard, prevent, lock, reduce",330,3
sv3pt5-184,Blastoise ex,[Ability: Solid Shell] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | [Attack: Twin Cannons] Discard up to 2 Basic Water Energy cards from your hand. This attack does 140 damage for each card you discarded in this way.,Pokemon,"Stage 2, ex",complex,ex,Wartortle,Squirtle,"damage, discard, prevent, lock, reduce",330,3
sv3pt5-200,Blastoise ex,[Ability: Solid Shell] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | [Attack: Twin Cannons] Discard up to 2 Basic Water Energy cards from your hand. This attack does 140 damage for each card you discarded in this way.,Pokemon,"Stage 2, ex",complex,ex,Wartortle,Squirtle,"damage, discard, prevent, lock, reduce",330,3
sv7-30,Blastoise ex,[Ability: Solid Shell] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | [Attack: Twin Cannons] Discard up to 2 Basic Water Energy cards from your hand. This attack does 140 damage for each card you discarded in this way.,Pokemon,"Stage 2, ex",complex,ex,Wartortle,Squirtle,"damage, discard, prevent, lock, reduce",330,3
sv9-24,Blaziken ex,"[Ability: Seething Spirit] Once during your turn, you may attach a Basic Energy card from your discard pile to 1 of your Pokemon. | [Attack: Smolder-sault] During your next turn, this Pokemon can't attack.",Pokemon,"Stage 2, ex",complex,ex,Combusken,Torchic,"discard, attach, lock",320,2
sv1-145,Blissey,"[Ability: Busybody Nurse] Once during your turn, you may use this Ability. Your Active Pokemon recovers from all Special Conditions. | [Attack: Happy Cyclone] Move all Energy from this Pokemon to 1 of your Benched Pokemon.",Pokemon,Stage 1,complex,None,Chansey,Chansey,"copy, special_condition",150,2
sv6-134,Blissey ex,"[Ability: Happy Switch] Once during your turn, you may move a Basic Energy from 1 of your Pokemon to another of your Pokemon. | [Attack: Return] You may draw cards until you have 6 cards in your hand.",Pokemon,"Stage 1, ex",complex,ex,Chansey,Chansey,"draw, switch",300,4
sv6-201,Blissey ex,"[Ability: Happy Switch] Once during your turn, you may move a Basic Energy from 1 of your Pokemon to another of your Pokemon. | [Attack: Return] You may draw cards until you have 6 cards in your hand.",Pokemon,"Stage 1, ex",complex,ex,Chansey,Chansey,"draw, switch",300,4
sv6pt5-25,Bloodmoon Ursaluna,"[Ability: Battle-Hardened] When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Basic Fighting Energy cards from your hand to this Pokemon. | [Attack: Mad Bite] This attack does 30 more damage for each damage counter on your opponent's Active Pokemon.",Pokemon,Basic,complex,None,None,Bloodmoon Ursaluna,"damage, attach, boost, reduce",150,4
sv8pt5-54,Bloodmoon Ursaluna,"[Ability: Battle-Hardened] When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Basic Fighting Energy cards from your hand to this Pokemon. | [Attack: Mad Bite] This attack does 30 more damage for each damage counter on your opponent's Active Pokemon.",Pokemon,Basic,complex,None,None,Bloodmoon Ursaluna,"damage, attach, boost, reduce",150,4
sv6-141,Bloodmoon Ursaluna ex,"[Ability: Seasoned Skill] Blood Moon used by this Pokemon costs Colorless less for each Prize card your opponent has taken. | [Attack: Blood Moon] During your next turn, this Pokemon can't attack.",Pokemon,"Basic, ex",complex,ex,None,Bloodmoon Ursaluna ex,"lock, prize, copy",260,3
sv6-202,Bloodmoon Ursaluna ex,"[Ability: Seasoned Skill] Blood Moon used by this Pokemon costs Colorless less for each Prize card your opponent has taken. | [Attack: Blood Moon] During your next turn, this Pokemon can't attack.",Pokemon,"Basic, ex",complex,ex,None,Bloodmoon Ursaluna ex,"lock, prize, copy",260,3
sv6-216,Bloodmoon Ursaluna ex,"[Ability: Seasoned Skill] Blood Moon used by this Pokemon costs Colorless less for each Prize card your opponent has taken. | [Attack: Blood Moon] During your next turn, this Pokemon can't attack.",Pokemon,"Basic, ex",complex,ex,None,Bloodmoon Ursaluna ex,"lock, prize, copy",260,3
sv6-222,Bloodmoon Ursaluna ex,"[Ability: Seasoned Skill] Blood Moon used by this Pokemon costs Colorless less for each Prize card your opponent has taken. | [Attack: Blood Moon] During your next turn, this Pokemon can't attack.",Pokemon,"Basic, ex",complex,ex,None,Bloodmoon Ursaluna ex,"lock, prize, copy",260,3
sv8pt5-168,Bloodmoon Ursaluna ex,"[Ability: Seasoned Skill] Blood Moon used by this Pokemon costs Colorless less for each Prize card your opponent has taken. | [Attack: Blood Moon] During your next turn, this Pokemon can't attack.",Pokemon,"Basic, ex",complex,ex,None,Bloodmoon Ursaluna ex,"lock, prize, copy",260,3
svp-136,Bouffalant,"[Ability: Curly Wall] As long as you have at least 1 other Bouffalant in play, all of your Basic Colorless Pokemon take 60 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). The effect of Curly Wall doesn't stack. | [Attack: Boundless Power] During your next turn, this Pokemon can't attack.",Pokemon,Basic,complex,None,None,Bouffalant,"damage, lock, reduce",100,2
sv3-174,Bouffalant,[Ability: Bouffer] This Pokemon takes 20 less damage from attacks (after applying Weakness and Resistance). | [Attack: Damage Rush] Flip a coin until you get tails. This attack does 30 more damage for each heads.,Pokemon,Basic,complex,None,None,Bouffalant,"damage, coin_flip, boost, reduce",120,2
sv7-119,Bouffalant,"[Ability: Curly Wall] As long as you have at least 1 other Bouffalant in play, all of your Basic Colorless Pokemon take 60 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). The effect of Curly Wall doesn't stack. | [Attack: Boundless Power] During your next turn, this Pokemon can't attack.",Pokemon,Basic,complex,None,None,Bouffalant,"damage, lock, reduce",100,2
rsv10pt5-77,Bouffalant ex,"[Ability: Bouffer] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | [Attack: Gold Breaker] If your opponent's Active Pokemon is a Pokemon ex, this attack does 100 more damage.",Pokemon,"Basic, ex",complex,ex,None,Bouffalant ex,"damage, boost, reduce",220,2
rsv10pt5-162,Bouffalant ex,"[Ability: Bouffer] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | [Attack: Gold Breaker] If your opponent's Active Pokemon is a Pokemon ex, this attack does 100 more damage.",Pokemon,"Basic, ex",complex,ex,None,Bouffalant ex,"damage, boost, reduce",220,2
rsv10pt5-170,Bouffalant ex,"[Ability: Bouffer] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | [Attack: Gold Breaker] If your opponent's Active Pokemon is a Pokemon ex, this attack does 100 more damage.",Pokemon,"Basic, ex",complex,ex,None,Bouffalant ex,"damage, boost, reduce",220,2
sv5-21,Brambleghast,[Ability: Resilient Soul] This Pokemon gets +50 HP for each Prize card your opponent has taken. | [Attack: Powerful Needles] Flip a coin for each Energy attached to this Pokemon. This attack does 80 damage for each heads.,Pokemon,Stage 1,complex,None,Bramblin,Bramblin,"damage, coin_flip, prize, boost",100,3
me2-47,Brambleghast,"[Ability: Prison Panic] Once during your turn, when you play this Pokemon from your hand to evolve 1 of your Pokemon, you may use this Ability. Make your opponent's Active Pokemon Confused.",Pokemon,Stage 1,complex,None,Bramblin,Bramblin,"evolve, status",100,2
sv8pt5-67,Bronzong,[Ability: Protective Bell] All of your Pokemon take 10 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance).,Pokemon,Stage 1,complex,None,Bronzor,Bronzor,"damage, prevent, reduce",130,3
sv4-123,Brute Bonnet,"[Ability: Toxic Powder] Once during your turn, if this Pokemon has an Ancient Booster Energy Capsule attached, you may make both Active Pokemon Poisoned. | [Attack: Rampaging Hammer] During your next turn, this Pokemon can't attack.",Pokemon,"Basic, Ancient",complex,Ancient,None,Brute Bonnet,"lock, status",120,3
sv4-207,Brute Bonnet,"[Ability: Toxic Powder] Once during your turn, if this Pokemon has an Ancient Booster Energy Capsule attached, you may make both Active Pokemon Poisoned. | [Attack: Rampaging Hammer] During your next turn, this Pokemon can't attack.",Pokemon,"Basic, Ancient",complex,Ancient,None,Brute Bonnet,"lock, status",120,3
sv8-49,Bruxish,"[Ability: Counterattack] If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), put 3 damage counters on the Attacking Pokemon. | [Attack: Big Bite] During your opponent's next turn, the Defending Pokemon can't retreat.",Pokemon,Basic,complex,None,None,Bruxish,"damage, switch, lock, knockout",110,1
sv8-200,Bruxish,"[Ability: Counterattack] If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), put 3 damage counters on the Attacking Pokemon. | [Attack: Big Bite] During your opponent's next turn, the Defending Pokemon can't retreat.",Pokemon,Basic,complex,None,None,Bruxish,"damage, switch, lock, knockout",110,1
sv1-5,Cacnea,"[Ability: Counterattack Quills] If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), put 3 damage counters on the Attacking Pokemon.",Pokemon,Basic,complex,None,None,Cacnea,"damage, knockout",60,1
sv1-6,Cacturne,"[Ability: Counterattack Quills] If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), put 3 damage counters on the Attacking Pokemon.",Pokemon,Stage 1,complex,None,Cacnea,Cacnea,"damage, knockout",130,2
sv7-38,Carracosta,[Ability: Primal Knowledge] Attacks used by your Pokemon do 30 more damage to your opponent's Active Evolution Pokemon (before applying Weakness and Resistance).,Pokemon,Stage 2,complex,None,Tirtouga,Antique Cover Fossil,"damage, evolve, boost",160,3
zsv10pt5-23,Carracosta,"[Ability: Mighty Shell] Prevent all damage from and effects of attacks done to this Pokemon by your opponent's Pokemon that have any Special Energy attached. | [Attack: Big Bite] During your opponent's next turn, the Defending Pokemon can't retreat.",Pokemon,Stage 2,complex,None,Tirtouga,Antique Cover Fossil,"damage, switch, prevent, lock",180,3
zsv10pt5-107,Carracosta,"[Ability: Mighty Shell] Prevent all damage from and effects of attacks done to this Pokemon by your opponent's Pokemon that have any Special Energy attached. | [Attack: Big Bite] During your opponent's next turn, the Defending Pokemon can't retreat.",Pokemon,Stage 2,complex,None,Tirtouga,Antique Cover Fossil,"damage, switch, prevent, lock",180,3
sv8-54,Cetitan,[Ability: Solid Body] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).,Pokemon,Stage 1,complex,None,Cetoddle,Cetoddle,"damage, reduce",180,3
sv8-201,Cetitan,[Ability: Solid Body] This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).,Pokemon,Stage 1,complex,None,Cetoddle,Cetoddle,"damage, reduce",180,3
sv10-65,Cetitan ex,"[Ability: Snow Camouflage] Whenever your opponent plays an Item or Supporter card from their hand, prevent all effects of that card done to this Pokemon. | [Attack: Crushing Press] You may discard a Stadium in play. If you do, this attack does 140 more damage.",Pokemon,"Stage 1, ex",complex,ex,Cetoddle,Cetoddle,"damage, discard, prevent, boost",300,4
